target_x, target_y, feedback_x, feedback_y, mouse_x, mouse_y, elapsed_time
520, 577,103, 134,937, 1020,0:00:00.519789
520, 577,103, 133,937, 1021,0:00:00.589775
520, 577,103, 133,937, 1021,0:00:00.593686
520, 577,102, 132,938, 1022,0:00:00.595678
520, 577,101, 131,939, 1023,0:00:00.599675
520, 577,101, 131,939, 1023,0:00:00.603671
520, 577,101, 130,939, 1024,0:00:00.607673
520, 577,100, 130,940, 1024,0:00:00.609672
520, 577,100, 130,940, 1024,0:00:00.613670
520, 577,100, 130,940, 1024,0:00:00.615674
520, 577,99, 129,941, 1025,0:00:00.617756
520, 577,99, 128,941, 1026,0:00:00.621690
520, 577,99, 128,941, 1026,0:00:00.623662
520, 577,99, 128,941, 1026,0:00:00.625657
520, 577,98, 127,942, 1027,0:00:00.627668
520, 577,97, 127,943, 1027,0:00:00.629649
520, 577,97, 126,943, 1028,0:00:00.633682
520, 577,97, 125,943, 1029,0:00:00.635654
520, 577,96, 125,944, 1029,0:00:00.637661
520, 577,96, 124,944, 1030,0:00:00.639680
520, 577,95, 124,945, 1030,0:00:00.641664
520, 577,95, 123,945, 1031,0:00:00.645666
520, 577,94, 123,946, 1031,0:00:00.647681
520, 577,94, 122,946, 1032,0:00:00.649669
520, 577,93, 121,947, 1033,0:00:00.651661
520, 577,93, 121,947, 1033,0:00:00.653669
520, 577,93, 120,947, 1034,0:00:00.655664
520, 577,92, 120,948, 1034,0:00:00.657650
520, 577,91, 119,949, 1035,0:00:00.659657
520, 577,91, 118,949, 1036,0:00:00.663163
520, 577,90, 117,950, 1037,0:00:00.663668
520, 577,90, 116,950, 1038,0:00:00.665671
520, 577,89, 115,951, 1039,0:00:00.667664
520, 577,89, 114,951, 1040,0:00:00.669664
520, 577,88, 113,952, 1041,0:00:00.671658
520, 577,87, 113,953, 1041,0:00:00.673668
520, 577,87, 112,953, 1042,0:00:00.675661
520, 577,87, 111,953, 1043,0:00:00.677658
520, 577,86, 110,954, 1044,0:00:00.679677
520, 577,86, 110,954, 1044,0:00:00.681658
520, 577,86, 109,954, 1045,0:00:00.683658
520, 577,85, 108,955, 1046,0:00:00.685655
520, 577,84, 108,956, 1046,0:00:00.689674
520, 577,84, 107,956, 1047,0:00:00.693666
520, 577,84, 107,956, 1047,0:00:00.699674
520, 577,84, 106,956, 1048,0:00:00.729785
520, 577,84, 107,956, 1047,0:00:01.100102
520, 577,84, 107,956, 1047,0:00:01.103717
520, 577,84, 107,956, 1047,0:00:01.106698
520, 577,85, 107,955, 1047,0:00:01.111707
520, 577,85, 108,955, 1046,0:00:01.113668
520, 577,86, 108,954, 1046,0:00:01.115665
520, 577,86, 108,954, 1046,0:00:01.117658
520, 577,86, 108,954, 1046,0:00:01.119657
520, 577,87, 109,953, 1045,0:00:01.123671
520, 577,87, 110,953, 1044,0:00:01.127665
520, 577,87, 110,953, 1044,0:00:01.129645
520, 577,88, 110,952, 1044,0:00:01.131657
520, 577,89, 111,951, 1043,0:00:01.133661
520, 577,89, 111,951, 1043,0:00:01.135650
520, 577,90, 112,950, 1042,0:00:01.137668
520, 577,90, 113,950, 1041,0:00:01.139662
520, 577,90, 113,950, 1041,0:00:01.141664
520, 577,91, 113,949, 1041,0:00:01.143656
520, 577,91, 114,949, 1040,0:00:01.145660
520, 577,91, 114,949, 1040,0:00:01.147653
520, 577,93, 115,947, 1039,0:00:01.149662
520, 577,93, 115,947, 1039,0:00:01.151652
520, 577,94, 116,946, 1038,0:00:01.153660
520, 577,94, 117,946, 1037,0:00:01.155663
520, 577,95, 117,945, 1037,0:00:01.157687
520, 577,96, 118,944, 1036,0:00:01.159664
520, 577,96, 118,944, 1036,0:00:01.161655
520, 577,97, 118,943, 1036,0:00:01.163680
520, 577,97, 119,943, 1035,0:00:01.165688
520, 577,98, 120,942, 1034,0:00:01.167660
520, 577,99, 120,941, 1034,0:00:01.169659
520, 577,99, 120,941, 1034,0:00:01.171650
520, 577,100, 121,940, 1033,0:00:01.173666
520, 577,100, 121,940, 1033,0:00:01.177655
520, 577,100, 122,940, 1032,0:00:01.179682
520, 577,101, 122,939, 1032,0:00:01.181658
520, 577,101, 123,939, 1031,0:00:01.183657
520, 577,102, 123,938, 1031,0:00:01.187666
520, 577,102, 124,938, 1030,0:00:01.191683
520, 577,103, 124,937, 1030,0:00:01.193659
520, 577,103, 124,937, 1030,0:00:01.197658
520, 577,104, 125,936, 1029,0:00:01.203692
520, 577,104, 125,936, 1029,0:00:01.209671
520, 577,104, 126,936, 1028,0:00:01.213673
520, 577,105, 126,935, 1028,0:00:01.215680
520, 577,105, 127,935, 1027,0:00:01.219687
520, 577,106, 127,934, 1027,0:00:01.221666
520, 577,106, 127,934, 1027,0:00:01.223661
520, 577,107, 128,933, 1026,0:00:01.227672
520, 577,107, 128,933, 1026,0:00:01.229658
520, 577,107, 128,933, 1026,0:00:01.231655
520, 577,107, 129,933, 1025,0:00:01.233661
520, 577,108, 129,932, 1025,0:00:01.235663
520, 577,108, 130,932, 1024,0:00:01.237681
520, 577,109, 130,931, 1024,0:00:01.239665
520, 577,109, 130,931, 1024,0:00:01.241670
520, 577,110, 130,930, 1024,0:00:01.243663
520, 577,110, 131,930, 1023,0:00:01.245661
520, 577,111, 131,929, 1023,0:00:01.249670
520, 577,111, 132,929, 1022,0:00:01.253672
520, 577,112, 133,928, 1021,0:00:01.257674
520, 577,112, 133,928, 1021,0:00:01.261670
520, 577,113, 133,927, 1021,0:00:01.263665
520, 577,113, 133,927, 1021,0:00:01.269669
520, 577,113, 134,927, 1020,0:00:01.271676
520, 577,114, 134,926, 1020,0:00:01.277680
520, 577,114, 134,926, 1020,0:00:01.287689
520, 577,114, 135,926, 1019,0:00:01.289684
520, 577,115, 135,925, 1019,0:00:01.295681
520, 577,115, 135,925, 1019,0:00:01.299668
520, 577,116, 135,924, 1019,0:00:01.305691
520, 577,116, 136,924, 1018,0:00:01.307664
520, 577,116, 136,924, 1018,0:00:01.315695
520, 577,116, 137,924, 1017,0:00:01.317671
520, 577,117, 137,923, 1017,0:00:01.323682
520, 577,117, 137,923, 1017,0:00:01.327666
520, 577,117, 138,923, 1016,0:00:01.331668
520, 577,118, 138,922, 1016,0:00:01.335669
520, 577,118, 138,922, 1016,0:00:01.337672
520, 577,119, 138,921, 1016,0:00:01.339662
520, 577,119, 139,921, 1015,0:00:01.341666
520, 577,119, 139,921, 1015,0:00:01.343655
520, 577,120, 140,920, 1014,0:00:01.345661
520, 577,120, 140,920, 1014,0:00:01.349661
520, 577,121, 141,919, 1013,0:00:01.353686
520, 577,121, 141,919, 1013,0:00:01.355659
520, 577,122, 141,918, 1013,0:00:01.357664
520, 577,122, 142,918, 1012,0:00:01.359661
520, 577,123, 142,917, 1012,0:00:01.361663
520, 577,123, 143,917, 1011,0:00:01.363663
520, 577,123, 143,917, 1011,0:00:01.365673
520, 577,124, 143,916, 1011,0:00:01.367668
520, 577,124, 143,916, 1011,0:00:01.369657
520, 577,125, 144,915, 1010,0:00:01.371662
520, 577,125, 144,915, 1010,0:00:01.373666
520, 577,126, 145,914, 1009,0:00:01.375665
520, 577,126, 145,914, 1009,0:00:01.377655
520, 577,127, 145,913, 1009,0:00:01.379689
520, 577,127, 146,913, 1008,0:00:01.381666
520, 577,128, 147,912, 1007,0:00:01.383662
520, 577,129, 147,911, 1007,0:00:01.385663
520, 577,129, 148,911, 1006,0:00:01.387669
520, 577,130, 148,910, 1006,0:00:01.389663
520, 577,130, 148,910, 1006,0:00:01.391658
520, 577,131, 148,909, 1006,0:00:01.393661
520, 577,131, 149,909, 1005,0:00:01.395667
520, 577,132, 150,908, 1004,0:00:01.397664
520, 577,133, 150,907, 1004,0:00:01.399664
520, 577,133, 151,907, 1003,0:00:01.401669
520, 577,134, 152,906, 1002,0:00:01.403669
520, 577,135, 152,905, 1002,0:00:01.405663
520, 577,136, 153,904, 1001,0:00:01.407658
520, 577,137, 154,903, 1000,0:00:01.409671
520, 577,138, 154,902, 1000,0:00:01.411661
520, 577,139, 155,901, 999,0:00:01.413660
520, 577,139, 155,901, 999,0:00:01.415726
520, 577,140, 156,900, 998,0:00:01.417703
520, 577,141, 157,899, 997,0:00:01.419684
520, 577,141, 157,899, 997,0:00:01.421650
520, 577,142, 158,898, 996,0:00:01.423661
520, 577,143, 158,897, 996,0:00:01.425670
520, 577,144, 159,896, 995,0:00:01.427655
520, 577,144, 160,896, 994,0:00:01.429661
520, 577,145, 160,895, 994,0:00:01.431659
520, 577,146, 160,894, 994,0:00:01.433657
520, 577,146, 161,894, 993,0:00:01.435654
520, 577,147, 161,893, 993,0:00:01.437673
520, 577,147, 162,893, 992,0:00:01.439667
520, 577,148, 163,892, 991,0:00:01.441665
520, 577,149, 163,891, 991,0:00:01.443665
520, 577,149, 163,891, 991,0:00:01.445657
520, 577,150, 164,890, 990,0:00:01.447662
520, 577,150, 164,890, 990,0:00:01.449653
520, 577,151, 165,889, 989,0:00:01.451660
520, 577,152, 165,888, 989,0:00:01.453662
520, 577,153, 165,887, 989,0:00:01.455684
520, 577,153, 166,887, 988,0:00:01.457664
520, 577,154, 167,886, 987,0:00:01.459661
520, 577,154, 167,886, 987,0:00:01.461655
520, 577,155, 167,885, 987,0:00:01.463658
520, 577,156, 168,884, 986,0:00:01.465660
520, 577,156, 168,884, 986,0:00:01.467660
520, 577,157, 169,883, 985,0:00:01.469674
520, 577,157, 169,883, 985,0:00:01.471655
520, 577,159, 170,881, 984,0:00:01.473660
520, 577,159, 170,881, 984,0:00:01.475655
