target_x, target_y, feedback_x, feedback_y, mouse_x, mouse_y, elapsed_time
1338, 567,1702, 117,974, 1017,0:00:00.000795
1338, 567,1702, 116,974, 1018,0:00:00.004783
1338, 567,1702, 115,974, 1019,0:00:00.008790
1338, 567,1702, 115,974, 1019,0:00:00.010763
1338, 567,1702, 114,974, 1020,0:00:00.012782
1338, 567,1702, 114,974, 1020,0:00:00.014761
1338, 567,1702, 113,974, 1021,0:00:00.018768
1338, 567,1702, 113,974, 1021,0:00:00.022764
1338, 567,1702, 112,974, 1022,0:00:00.030784
1338, 567,1702, 113,974, 1021,0:00:00.108876
1338, 567,1702, 113,974, 1021,0:00:00.110817
1338, 567,1701, 114,975, 1020,0:00:00.112811
1338, 567,1701, 115,975, 1019,0:00:00.114778
1338, 567,1700, 117,976, 1017,0:00:00.116768
1338, 567,1700, 120,976, 1014,0:00:00.118775
1338, 567,1700, 123,976, 1011,0:00:00.120780
1338, 567,1699, 125,977, 1009,0:00:00.122782
1338, 567,1699, 128,977, 1006,0:00:00.124771
1338, 567,1699, 131,977, 1003,0:00:00.126776
1338, 567,1699, 136,977, 998,0:00:00.128782
1338, 567,1698, 139,978, 995,0:00:00.130777
1338, 567,1698, 143,978, 991,0:00:00.132773
1338, 567,1697, 146,979, 988,0:00:00.134778
1338, 567,1697, 150,979, 984,0:00:00.136782
1338, 567,1696, 154,980, 980,0:00:00.138773
1338, 567,1696, 158,980, 976,0:00:00.140770
1338, 567,1695, 162,981, 972,0:00:00.142771
1338, 567,1695, 165,981, 969,0:00:00.144763
1338, 567,1694, 169,982, 965,0:00:00.146818
1338, 567,1693, 173,983, 961,0:00:00.148771
1338, 567,1691, 179,985, 955,0:00:00.150772
1338, 567,1690, 183,986, 951,0:00:00.152772
1338, 567,1689, 187,987, 947,0:00:00.154777
1338, 567,1687, 191,989, 943,0:00:00.156773
1338, 567,1686, 194,990, 940,0:00:00.158762
1338, 567,1683, 200,993, 934,0:00:00.160770
1338, 567,1682, 204,994, 930,0:00:00.162766
1338, 567,1680, 208,996, 926,0:00:00.164762
1338, 567,1677, 213,999, 921,0:00:00.166779
1338, 567,1675, 216,1001, 918,0:00:00.168772
1338, 567,1673, 220,1003, 914,0:00:00.170777
1338, 567,1670, 227,1006, 907,0:00:00.172763
1338, 567,1667, 231,1009, 903,0:00:00.174774
1338, 567,1665, 235,1011, 899,0:00:00.176778
1338, 567,1662, 239,1014, 895,0:00:00.178773
1338, 567,1659, 243,1017, 891,0:00:00.180778
1338, 567,1655, 250,1021, 884,0:00:00.182770
1338, 567,1652, 254,1024, 880,0:00:00.184770
1338, 567,1649, 259,1027, 875,0:00:00.186760
1338, 567,1646, 264,1030, 870,0:00:00.188770
1338, 567,1642, 268,1034, 866,0:00:00.190769
1338, 567,1637, 275,1039, 859,0:00:00.192769
1338, 567,1634, 281,1042, 853,0:00:00.194771
1338, 567,1630, 285,1046, 849,0:00:00.196778
1338, 567,1626, 291,1050, 843,0:00:00.198768
1338, 567,1623, 296,1053, 838,0:00:00.200769
1338, 567,1619, 301,1057, 833,0:00:00.202770
1338, 567,1612, 309,1064, 825,0:00:00.204773
1338, 567,1607, 314,1069, 820,0:00:00.206762
1338, 567,1602, 320,1074, 814,0:00:00.208772
1338, 567,1597, 325,1079, 809,0:00:00.210769
1338, 567,1592, 331,1084, 803,0:00:00.212770
1338, 567,1584, 339,1092, 795,0:00:00.214759
1338, 567,1579, 344,1097, 790,0:00:00.216767
1338, 567,1573, 350,1103, 784,0:00:00.218767
1338, 567,1567, 355,1109, 779,0:00:00.220774
1338, 567,1562, 361,1114, 773,0:00:00.222773
1338, 567,1556, 367,1120, 767,0:00:00.224783
1338, 567,1547, 374,1129, 760,0:00:00.226774
1338, 567,1542, 380,1134, 754,0:00:00.228754
1338, 567,1536, 386,1140, 748,0:00:00.230779
1338, 567,1530, 391,1146, 743,0:00:00.232771
1338, 567,1523, 397,1153, 737,0:00:00.234763
1338, 567,1515, 405,1161, 729,0:00:00.236783
1338, 567,1509, 410,1167, 724,0:00:00.238771
1338, 567,1504, 415,1172, 719,0:00:00.240838
1338, 567,1499, 420,1177, 714,0:00:00.242765
1338, 567,1493, 425,1183, 709,0:00:00.244768
1338, 567,1486, 433,1190, 701,0:00:00.246774
1338, 567,1481, 437,1195, 697,0:00:00.248770
1338, 567,1476, 442,1200, 692,0:00:00.250776
1338, 567,1472, 446,1204, 688,0:00:00.252768
1338, 567,1467, 450,1209, 684,0:00:00.254789
1338, 567,1463, 454,1213, 680,0:00:00.256787
1338, 567,1456, 460,1220, 674,0:00:00.258770
1338, 567,1452, 464,1224, 670,0:00:00.260770
1338, 567,1448, 468,1228, 666,0:00:00.262760
1338, 567,1444, 471,1232, 663,0:00:00.264773
1338, 567,1440, 475,1236, 659,0:00:00.266779
1338, 567,1433, 480,1243, 654,0:00:00.268772
1338, 567,1430, 483,1246, 651,0:00:00.270761
1338, 567,1426, 486,1250, 648,0:00:00.272754
1338, 567,1422, 488,1254, 646,0:00:00.274769
1338, 567,1418, 491,1258, 643,0:00:00.277771
1338, 567,1413, 495,1263, 639,0:00:00.278768
1338, 567,1409, 498,1267, 636,0:00:00.280768
1338, 567,1406, 500,1270, 634,0:00:00.282770
1338, 567,1403, 503,1273, 631,0:00:00.284768
1338, 567,1399, 505,1277, 629,0:00:00.286770
1338, 567,1396, 507,1280, 627,0:00:00.288769
1338, 567,1391, 510,1285, 624,0:00:00.290761
1338, 567,1388, 512,1288, 622,0:00:00.292767
1338, 567,1385, 514,1291, 620,0:00:00.294764
1338, 567,1382, 515,1294, 619,0:00:00.296757
1338, 567,1379, 517,1297, 617,0:00:00.298768
1338, 567,1374, 520,1302, 614,0:00:00.300769
1338, 567,1371, 521,1305, 613,0:00:00.302768
