target_x, target_y, feedback_x, feedback_y, mouse_x, mouse_y, elapsed_time
1377, 666,1808, 325,946, 1007,0:00:00.100079
1377, 666,1808, 326,946, 1006,0:00:00.103798
1377, 666,1808, 326,946, 1006,0:00:00.105757
1377, 666,1808, 327,946, 1005,0:00:00.107728
1377, 666,1809, 328,945, 1004,0:00:00.109720
1377, 666,1810, 329,944, 1003,0:00:00.111720
1377, 666,1811, 332,943, 1000,0:00:00.113722
1377, 666,1811, 334,943, 998,0:00:00.115721
1377, 666,1813, 336,941, 996,0:00:00.117713
1377, 666,1813, 338,941, 994,0:00:00.119743
1377, 666,1814, 341,940, 991,0:00:00.121721
1377, 666,1816, 345,938, 987,0:00:00.123723
1377, 666,1817, 347,937, 985,0:00:00.125730
1377, 666,1819, 350,935, 982,0:00:00.127712
1377, 666,1820, 353,934, 979,0:00:00.129747
1377, 666,1822, 355,932, 977,0:00:00.131711
1377, 666,1823, 358,931, 974,0:00:00.133718
1377, 666,1826, 362,928, 970,0:00:00.135724
1377, 666,1828, 365,926, 967,0:00:00.137714
1377, 666,1830, 368,924, 964,0:00:00.139716
1377, 666,1831, 371,923, 961,0:00:00.141713
1377, 666,1833, 373,921, 959,0:00:00.143713
1377, 666,1835, 377,919, 955,0:00:00.145719
1377, 666,1838, 380,916, 952,0:00:00.147724
1377, 666,1840, 382,914, 950,0:00:00.149723
1377, 666,1841, 385,913, 947,0:00:00.151709
1377, 666,1843, 387,911, 945,0:00:00.153719
1377, 666,1845, 391,909, 941,0:00:00.155714
1377, 666,1847, 392,907, 940,0:00:00.157733
1377, 666,1849, 395,905, 937,0:00:00.159714
1377, 666,1851, 397,903, 935,0:00:00.161729
1377, 666,1853, 399,901, 933,0:00:00.163719
1377, 666,1854, 402,900, 930,0:00:00.165728
1377, 666,1857, 406,897, 926,0:00:00.167733
1377, 666,1858, 408,896, 924,0:00:00.169727
1377, 666,1860, 411,894, 921,0:00:00.171714
1377, 666,1862, 413,892, 919,0:00:00.173730
1377, 666,1864, 416,890, 916,0:00:00.175718
1377, 666,1867, 420,887, 912,0:00:00.177717
1377, 666,1868, 422,886, 910,0:00:00.179732
1377, 666,1870, 425,884, 907,0:00:00.181719
1377, 666,1872, 427,882, 905,0:00:00.183721
1377, 666,1874, 430,880, 902,0:00:00.185721
1377, 666,1876, 433,878, 899,0:00:00.187721
1377, 666,1878, 436,876, 896,0:00:00.189720
1377, 666,1880, 439,874, 893,0:00:00.191714
1377, 666,1881, 441,873, 891,0:00:00.193737
1377, 666,1883, 443,871, 889,0:00:00.195726
1377, 666,1884, 445,870, 887,0:00:00.197722
1377, 666,1887, 449,867, 883,0:00:00.199722
1377, 666,1888, 451,866, 881,0:00:00.201720
1377, 666,1890, 453,864, 879,0:00:00.203711
1377, 666,1891, 455,863, 877,0:00:00.205724
1377, 666,1892, 456,862, 876,0:00:00.207707
1377, 666,1894, 459,860, 873,0:00:00.209721
1377, 666,1895, 461,859, 871,0:00:00.211714
1377, 666,1896, 463,858, 869,0:00:00.213722
1377, 666,1897, 464,857, 868,0:00:00.215723
1377, 666,1898, 466,856, 866,0:00:00.217712
1377, 666,1899, 467,855, 865,0:00:00.219716
1377, 666,1900, 469,854, 863,0:00:00.221709
1377, 666,1900, 471,853, 861,0:00:00.223718
1377, 666,1900, 472,852, 860,0:00:00.225717
1377, 666,1900, 472,851, 860,0:00:00.227714
1377, 666,1900, 473,851, 859,0:00:00.229722
1377, 666,1900, 475,850, 857,0:00:00.231769
1377, 666,1900, 476,850, 856,0:00:00.233738
1377, 666,1900, 477,850, 855,0:00:00.235709
1377, 666,1900, 478,849, 854,0:00:00.237723
1377, 666,1900, 478,849, 854,0:00:00.239714
1377, 666,1900, 479,849, 853,0:00:00.241724
1377, 666,1900, 480,849, 852,0:00:00.243726
1377, 666,1900, 481,849, 851,0:00:00.245725
1377, 666,1900, 481,849, 851,0:00:00.247718
1377, 666,1900, 482,849, 850,0:00:00.249710
1377, 666,1900, 482,849, 850,0:00:00.251712
1377, 666,1900, 483,850, 849,0:00:00.253719
1377, 666,1900, 484,850, 848,0:00:00.255718
1377, 666,1900, 485,851, 847,0:00:00.257722
1377, 666,1900, 486,852, 846,0:00:00.259723
1377, 666,1900, 486,853, 846,0:00:00.261723
1377, 666,1900, 488,854, 844,0:00:00.263710
1377, 666,1899, 489,855, 843,0:00:00.265719
1377, 666,1898, 489,856, 843,0:00:00.267723
1377, 666,1897, 491,857, 841,0:00:00.269721
1377, 666,1895, 491,859, 841,0:00:00.271721
1377, 666,1894, 492,860, 840,0:00:00.273732
1377, 666,1891, 493,863, 839,0:00:00.275717
1377, 666,1889, 495,865, 837,0:00:00.277712
1377, 666,1887, 495,867, 837,0:00:00.279719
1377, 666,1885, 496,869, 836,0:00:00.281722
1377, 666,1883, 497,871, 835,0:00:00.283723
1377, 666,1879, 498,875, 834,0:00:00.285726
1377, 666,1877, 499,877, 833,0:00:00.287718
1377, 666,1874, 500,880, 832,0:00:00.289721
1377, 666,1871, 501,883, 831,0:00:00.291719
1377, 666,1868, 501,886, 831,0:00:00.293718
1377, 666,1863, 503,891, 829,0:00:00.295727
1377, 666,1859, 503,895, 829,0:00:00.297731
1377, 666,1856, 504,898, 828,0:00:00.299718
1377, 666,1852, 505,902, 827,0:00:00.301719
1377, 666,1848, 506,906, 826,0:00:00.303711
1377, 666,1843, 506,911, 826,0:00:00.305722
1377, 666,1837, 507,917, 825,0:00:00.307718
1377, 666,1832, 508,922, 824,0:00:00.309720
1377, 666,1827, 509,927, 823,0:00:00.311712
1377, 666,1823, 509,931, 823,0:00:00.313719
1377, 666,1817, 510,937, 822,0:00:00.315715
1377, 666,1809, 511,945, 821,0:00:00.317717
1377, 666,1803, 512,951, 820,0:00:00.319709
1377, 666,1797, 512,957, 820,0:00:00.321729
1377, 666,1791, 513,963, 819,0:00:00.323732
1377, 666,1784, 513,970, 819,0:00:00.325724
1377, 666,1778, 514,976, 818,0:00:00.327714
1377, 666,1767, 515,987, 817,0:00:00.329712
1377, 666,1760, 516,994, 816,0:00:00.331722
1377, 666,1752, 516,1002, 816,0:00:00.333724
1377, 666,1744, 517,1010, 815,0:00:00.335716
1377, 666,1735, 518,1019, 814,0:00:00.337719
1377, 666,1723, 519,1031, 813,0:00:00.339706
1377, 666,1713, 519,1041, 813,0:00:00.341719
1377, 666,1704, 521,1050, 811,0:00:00.343719
1377, 666,1694, 521,1060, 811,0:00:00.345766
1377, 666,1684, 522,1070, 810,0:00:00.347722
1377, 666,1669, 523,1085, 809,0:00:00.349722
1377, 666,1659, 523,1095, 809,0:00:00.351723
1377, 666,1648, 524,1106, 808,0:00:00.353709
1377, 666,1638, 525,1116, 807,0:00:00.355718
1377, 666,1627, 526,1127, 806,0:00:00.357719
1377, 666,1616, 527,1138, 805,0:00:00.359720
1377, 666,1600, 528,1154, 804,0:00:00.361716
1377, 666,1589, 529,1165, 803,0:00:00.363717
1377, 666,1578, 530,1176, 802,0:00:00.365723
