target_x, target_y, feedback_x, feedback_y, mouse_x, mouse_y, elapsed_time
862, 564,745, 71,979, 1057,0:00:00.090783
862, 564,745, 71,979, 1057,0:00:00.094695
862, 564,745, 72,979, 1056,0:00:00.096681
862, 564,745, 73,979, 1055,0:00:00.098691
862, 564,745, 74,979, 1054,0:00:00.100663
862, 564,745, 75,979, 1053,0:00:00.102689
862, 564,745, 77,979, 1051,0:00:00.104674
862, 564,745, 79,979, 1049,0:00:00.106689
862, 564,745, 80,979, 1048,0:00:00.108684
862, 564,745, 82,979, 1046,0:00:00.110675
862, 564,745, 84,979, 1044,0:00:00.112674
862, 564,745, 85,979, 1043,0:00:00.114664
862, 564,745, 87,979, 1041,0:00:00.116672
862, 564,745, 91,979, 1037,0:00:00.118671
862, 564,745, 93,979, 1035,0:00:00.120668
862, 564,745, 95,979, 1033,0:00:00.122665
862, 564,745, 98,979, 1030,0:00:00.124683
862, 564,745, 100,979, 1028,0:00:00.126674
862, 564,745, 104,979, 1024,0:00:00.128659
862, 564,745, 107,979, 1021,0:00:00.130686
862, 564,745, 109,979, 1019,0:00:00.132677
862, 564,745, 112,979, 1016,0:00:00.134660
862, 564,745, 115,979, 1013,0:00:00.136670
862, 564,744, 118,980, 1010,0:00:00.138669
862, 564,744, 123,980, 1005,0:00:00.140676
862, 564,744, 127,980, 1001,0:00:00.142670
862, 564,744, 130,980, 998,0:00:00.144671
862, 564,743, 134,981, 994,0:00:00.146671
862, 564,743, 138,981, 990,0:00:00.148672
862, 564,743, 144,981, 984,0:00:00.150671
862, 564,743, 148,981, 980,0:00:00.152674
862, 564,742, 153,982, 975,0:00:00.154672
862, 564,741, 157,983, 971,0:00:00.156670
862, 564,741, 162,983, 966,0:00:00.158671
862, 564,741, 167,983, 961,0:00:00.160673
862, 564,740, 175,984, 953,0:00:00.162742
862, 564,739, 180,985, 948,0:00:00.164746
862, 564,738, 185,986, 943,0:00:00.166735
862, 564,738, 191,986, 937,0:00:00.168762
862, 564,737, 197,987, 931,0:00:00.170738
862, 564,737, 205,987, 923,0:00:00.172730
862, 564,735, 211,989, 917,0:00:00.174725
862, 564,735, 217,989, 911,0:00:00.176734
862, 564,734, 223,990, 905,0:00:00.178731
862, 564,734, 229,990, 899,0:00:00.180731
862, 564,734, 235,990, 893,0:00:00.182757
862, 564,733, 244,991, 884,0:00:00.184740
862, 564,733, 250,991, 878,0:00:00.186737
862, 564,733, 256,991, 872,0:00:00.188730
862, 564,733, 262,991, 866,0:00:00.190739
862, 564,732, 268,992, 860,0:00:00.192730
862, 564,732, 277,992, 851,0:00:00.194734
862, 564,732, 284,992, 844,0:00:00.196761
862, 564,732, 289,992, 839,0:00:00.198740
862, 564,732, 296,992, 832,0:00:00.200732
862, 564,732, 302,992, 826,0:00:00.202688
862, 564,733, 312,991, 816,0:00:00.204731
862, 564,734, 319,990, 809,0:00:00.206735
862, 564,735, 326,989, 802,0:00:00.208740
862, 564,735, 332,989, 796,0:00:00.210751
862, 564,736, 339,988, 789,0:00:00.212736
862, 564,737, 346,987, 782,0:00:00.214735
862, 564,740, 356,984, 772,0:00:00.216733
862, 564,741, 363,983, 765,0:00:00.218733
862, 564,743, 369,981, 759,0:00:00.220756
862, 564,745, 376,979, 752,0:00:00.222739
862, 564,747, 383,977, 745,0:00:00.224754
862, 564,750, 393,974, 735,0:00:00.226737
862, 564,753, 400,971, 728,0:00:00.228730
862, 564,755, 407,969, 721,0:00:00.230738
862, 564,758, 414,966, 714,0:00:00.232744
862, 564,760, 419,964, 709,0:00:00.234741
862, 564,763, 426,961, 702,0:00:00.236736
862, 564,767, 435,957, 693,0:00:00.238739
862, 564,770, 442,954, 686,0:00:00.240752
862, 564,773, 448,951, 680,0:00:00.242733
862, 564,775, 454,949, 674,0:00:00.244736
862, 564,778, 459,946, 669,0:00:00.246737
862, 564,783, 468,941, 660,0:00:00.248732
862, 564,786, 473,938, 655,0:00:00.250731
862, 564,789, 478,935, 650,0:00:00.252738
862, 564,791, 484,933, 644,0:00:00.254736
862, 564,794, 489,930, 639,0:00:00.256746
862, 564,798, 497,926, 631,0:00:00.258732
862, 564,801, 502,923, 626,0:00:00.260736
862, 564,804, 508,920, 620,0:00:00.262742
862, 564,806, 513,918, 615,0:00:00.264728
862, 564,808, 518,916, 610,0:00:00.266730
862, 564,811, 524,913, 604,0:00:00.268731
862, 564,814, 532,910, 596,0:00:00.270731
862, 564,815, 537,909, 591,0:00:00.272752
862, 564,817, 542,907, 586,0:00:00.274734
862, 564,862, 564,905, 580,0:00:00.276730
862, 564,862, 564,903, 574,0:00:00.278740
862, 564,862, 564,900, 566,0:00:00.280730
862, 564,862, 564,899, 561,0:00:00.282730
862, 564,862, 564,898, 556,0:00:00.284725
862, 564,862, 564,896, 550,0:00:00.286754
862, 564,862, 564,896, 545,0:00:00.288728
862, 564,862, 564,894, 540,0:00:00.290736
862, 564,862, 564,892, 533,0:00:00.292735
