target_x, target_y, feedback_x, feedback_y, mouse_x, mouse_y, elapsed_time
710, 717,479, 407,941, 1027,0:00:00.000749
710, 717,479, 407,941, 1027,0:00:00.001752
710, 717,478, 407,942, 1027,0:00:00.003760
710, 717,477, 407,943, 1027,0:00:00.011731
710, 717,477, 406,943, 1028,0:00:00.019753
710, 717,476, 406,944, 1028,0:00:00.025741
710, 717,476, 405,944, 1029,0:00:00.031741
710, 717,476, 405,944, 1029,0:00:00.177852
710, 717,476, 406,944, 1028,0:00:00.187836
710, 717,476, 407,944, 1027,0:00:00.191778
710, 717,476, 407,944, 1027,0:00:00.195773
710, 717,477, 408,943, 1026,0:00:00.197779
710, 717,477, 408,943, 1026,0:00:00.199745
710, 717,477, 409,943, 1025,0:00:00.201736
710, 717,477, 410,943, 1024,0:00:00.203781
710, 717,477, 410,943, 1024,0:00:00.205765
710, 717,477, 411,943, 1023,0:00:00.207771
710, 717,478, 412,942, 1022,0:00:00.209732
710, 717,479, 412,941, 1022,0:00:00.211734
710, 717,479, 413,941, 1021,0:00:00.213771
710, 717,479, 414,941, 1020,0:00:00.215733
710, 717,480, 414,940, 1020,0:00:00.217728
710, 717,480, 415,940, 1019,0:00:00.219728
710, 717,480, 417,940, 1017,0:00:00.221728
710, 717,481, 418,939, 1016,0:00:00.223727
710, 717,482, 419,938, 1015,0:00:00.225726
710, 717,483, 420,937, 1014,0:00:00.227733
710, 717,483, 421,937, 1013,0:00:00.229728
710, 717,485, 423,935, 1011,0:00:00.231726
710, 717,486, 424,934, 1010,0:00:00.233727
710, 717,487, 425,933, 1009,0:00:00.235719
710, 717,489, 427,931, 1007,0:00:00.237755
710, 717,490, 429,930, 1005,0:00:00.239735
710, 717,491, 431,929, 1003,0:00:00.241731
710, 717,494, 434,926, 1000,0:00:00.243730
710, 717,496, 435,924, 999,0:00:00.245726
710, 717,497, 438,923, 996,0:00:00.247724
710, 717,500, 440,920, 994,0:00:00.249720
710, 717,501, 442,919, 992,0:00:00.251725
710, 717,506, 446,914, 988,0:00:00.253726
710, 717,507, 448,913, 986,0:00:00.255737
710, 717,510, 451,910, 983,0:00:00.257727
710, 717,513, 453,907, 981,0:00:00.259753
710, 717,516, 456,904, 978,0:00:00.261778
710, 717,520, 460,900, 974,0:00:00.263829
710, 717,523, 463,897, 971,0:00:00.265763
710, 717,526, 465,894, 969,0:00:00.267741
710, 717,529, 468,891, 966,0:00:00.269730
710, 717,532, 471,888, 963,0:00:00.271720
710, 717,536, 474,884, 960,0:00:00.273724
710, 717,540, 478,880, 956,0:00:00.275722
710, 717,544, 481,876, 953,0:00:00.277733
710, 717,547, 484,873, 950,0:00:00.279725
710, 717,551, 486,869, 948,0:00:00.281728
710, 717,554, 489,866, 945,0:00:00.283735
710, 717,559, 493,861, 941,0:00:00.285743
710, 717,563, 497,857, 937,0:00:00.287802
710, 717,566, 499,854, 935,0:00:00.289747
710, 717,570, 503,850, 931,0:00:00.291771
710, 717,574, 505,846, 929,0:00:00.293758
710, 717,577, 508,843, 926,0:00:00.295729
710, 717,583, 513,837, 921,0:00:00.297745
710, 717,586, 516,834, 918,0:00:00.299730
710, 717,590, 519,830, 915,0:00:00.301728
710, 717,594, 522,826, 912,0:00:00.303723
710, 717,597, 525,823, 909,0:00:00.305731
710, 717,602, 529,818, 905,0:00:00.307744
710, 717,606, 532,814, 902,0:00:00.309726
710, 717,609, 534,811, 900,0:00:00.311718
710, 717,613, 537,807, 897,0:00:00.313748
710, 717,616, 540,804, 894,0:00:00.315756
710, 717,619, 542,801, 892,0:00:00.317725
710, 717,623, 545,797, 889,0:00:00.319726
710, 717,626, 548,794, 886,0:00:00.321720
710, 717,629, 550,791, 884,0:00:00.323721
710, 717,631, 551,789, 883,0:00:00.325723
710, 717,633, 553,787, 881,0:00:00.327726
710, 717,637, 555,783, 879,0:00:00.329722
710, 717,639, 557,781, 877,0:00:00.331745
710, 717,641, 558,779, 876,0:00:00.333727
710, 717,643, 559,777, 875,0:00:00.335728
710, 717,644, 560,776, 874,0:00:00.337749
710, 717,646, 562,774, 872,0:00:00.339727
710, 717,647, 563,773, 871,0:00:00.341729
710, 717,648, 564,772, 870,0:00:00.343733
710, 717,649, 564,771, 870,0:00:00.345733
710, 717,650, 565,770, 869,0:00:00.347733
710, 717,650, 565,770, 869,0:00:00.349720
710, 717,651, 566,769, 868,0:00:00.351733
710, 717,651, 566,769, 868,0:00:00.353710
710, 717,651, 567,769, 867,0:00:00.355719
710, 717,652, 567,768, 867,0:00:00.357721
710, 717,653, 567,767, 867,0:00:00.359742
710, 717,653, 568,767, 866,0:00:00.361724
710, 717,653, 569,767, 865,0:00:00.363738
710, 717,653, 570,767, 864,0:00:00.365728
710, 717,654, 570,766, 864,0:00:00.367719
710, 717,654, 571,766, 863,0:00:00.371731
710, 717,655, 573,765, 861,0:00:00.373757
710, 717,656, 573,764, 861,0:00:00.375725
710, 717,656, 574,764, 860,0:00:00.377725
710, 717,657, 574,763, 860,0:00:00.379722
710, 717,657, 575,763, 859,0:00:00.381735
710, 717,657, 577,763, 857,0:00:00.383724
710, 717,658, 577,762, 857,0:00:00.385721
710, 717,658, 578,762, 856,0:00:00.387746
710, 717,659, 579,761, 855,0:00:00.389739
710, 717,659, 580,761, 854,0:00:00.391726
710, 717,660, 581,760, 853,0:00:00.393729
710, 717,660, 583,760, 851,0:00:00.395726
710, 717,661, 583,759, 851,0:00:00.397723
710, 717,661, 584,759, 850,0:00:00.399714
710, 717,662, 585,758, 849,0:00:00.401748
710, 717,663, 587,757, 847,0:00:00.403720
710, 717,664, 588,756, 846,0:00:00.405724
710, 717,665, 590,755, 844,0:00:00.407721
710, 717,666, 591,754, 843,0:00:00.409725
710, 717,666, 592,754, 842,0:00:00.411720
710, 717,667, 593,753, 841,0:00:00.413740
710, 717,668, 595,752, 839,0:00:00.415750
710, 717,669, 597,751, 837,0:00:00.417725
710, 717,670, 598,750, 836,0:00:00.419723
710, 717,670, 600,750, 834,0:00:00.421721
710, 717,671, 602,749, 832,0:00:00.423726
710, 717,672, 603,748, 831,0:00:00.425722
710, 717,674, 606,746, 828,0:00:00.427718
710, 717,675, 607,745, 827,0:00:00.429747
710, 717,676, 609,744, 825,0:00:00.431724
710, 717,677, 611,743, 823,0:00:00.433722
710, 717,678, 613,742, 821,0:00:00.435720
710, 717,680, 616,740, 818,0:00:00.437726
710, 717,680, 617,740, 817,0:00:00.439737
710, 717,681, 620,739, 814,0:00:00.441725
710, 717,682, 621,738, 813,0:00:00.443727
710, 717,683, 623,737, 811,0:00:00.445725
710, 717,684, 625,736, 809,0:00:00.447721
710, 717,685, 628,735, 806,0:00:00.449721
710, 717,686, 631,734, 803,0:00:00.451724
710, 717,687, 633,733, 801,0:00:00.453719
710, 717,688, 635,732, 799,0:00:00.455718
710, 717,689, 637,731, 797,0:00:00.457711
710, 717,690, 640,730, 794,0:00:00.459719
710, 717,691, 642,729, 792,0:00:00.461722
710, 717,692, 644,728, 790,0:00:00.463754
710, 717,693, 646,727, 788,0:00:00.465725
710, 717,694, 648,726, 786,0:00:00.467718
710, 717,695, 651,725, 783,0:00:00.469721
710, 717,696, 653,724, 781,0:00:00.471711
710, 717,697, 655,723, 779,0:00:00.473721
710, 717,698, 657,722, 777,0:00:00.475719
710, 717,699, 659,721, 775,0:00:00.477741
710, 717,700, 661,720, 773,0:00:00.479721
710, 717,701, 664,719, 770,0:00:00.481724
710, 717,702, 665,718, 769,0:00:00.483723
710, 717,710, 717,717, 766,0:00:00.485713
710, 717,710, 717,716, 764,0:00:00.487726
710, 717,710, 717,716, 762,0:00:00.489731
710, 717,710, 717,714, 759,0:00:00.491791
710, 717,710, 717,713, 757,0:00:00.493729
710, 717,710, 717,712, 755,0:00:00.495717
710, 717,710, 717,711, 753,0:00:00.497728
710, 717,710, 717,710, 751,0:00:00.499723
710, 717,710, 717,709, 749,0:00:00.501722
710, 717,710, 717,707, 746,0:00:00.503719
710, 717,710, 717,706, 743,0:00:00.505737
