target_x, target_y, feedback_x, feedback_y, mouse_x, mouse_y, elapsed_time
1063, 413,1160, 20,966, 1046,0:00:00.021948
1063, 413,1159, 20,967, 1046,0:00:00.029828
1063, 413,1159, 20,967, 1046,0:00:00.041819
1063, 413,1158, 20,968, 1046,0:00:00.051785
1063, 413,1157, 20,969, 1046,0:00:00.107827
1063, 413,1157, 20,969, 1045,0:00:00.111778
1063, 413,1157, 20,969, 1045,0:00:00.115766
1063, 413,1157, 20,969, 1044,0:00:00.117765
1063, 413,1157, 20,969, 1043,0:00:00.119762
1063, 413,1156, 20,970, 1042,0:00:00.121767
1063, 413,1156, 20,970, 1041,0:00:00.125768
1063, 413,1156, 20,970, 1040,0:00:00.127760
1063, 413,1155, 20,971, 1039,0:00:00.129763
1063, 413,1155, 20,971, 1037,0:00:00.131747
1063, 413,1155, 20,971, 1037,0:00:00.133755
1063, 413,1155, 20,971, 1036,0:00:00.135764
1063, 413,1155, 20,971, 1034,0:00:00.137782
1063, 413,1154, 20,972, 1033,0:00:00.139772
1063, 413,1153, 20,973, 1031,0:00:00.141763
1063, 413,1153, 20,973, 1030,0:00:00.143759
1063, 413,1153, 20,973, 1029,0:00:00.145763
1063, 413,1153, 20,973, 1027,0:00:00.147760
1063, 413,1152, 20,974, 1025,0:00:00.149759
1063, 413,1152, 20,974, 1023,0:00:00.151761
1063, 413,1151, 20,975, 1021,0:00:00.153764
1063, 413,1150, 20,976, 1019,0:00:00.155762
1063, 413,1150, 20,976, 1017,0:00:00.157746
1063, 413,1149, 20,977, 1014,0:00:00.159765
1063, 413,1149, 20,977, 1010,0:00:00.161764
1063, 413,1147, 20,979, 1007,0:00:00.163763
1063, 413,1147, 20,979, 1004,0:00:00.165745
1063, 413,1146, 20,980, 1001,0:00:00.167762
1063, 413,1145, 20,981, 997,0:00:00.169760
1063, 413,1144, 20,982, 992,0:00:00.171765
1063, 413,1143, 20,983, 989,0:00:00.173764
1063, 413,1143, 20,983, 984,0:00:00.175771
1063, 413,1143, 20,983, 980,0:00:00.177761
1063, 413,1142, 20,984, 976,0:00:00.179743
1063, 413,1141, 20,985, 970,0:00:00.181789
1063, 413,1140, 20,986, 966,0:00:00.183761
1063, 413,1139, 20,987, 961,0:00:00.185759
1063, 413,1139, 20,987, 956,0:00:00.187761
1063, 413,1138, 20,988, 951,0:00:00.189769
1063, 413,1137, 20,989, 946,0:00:00.191767
1063, 413,1136, 20,990, 939,0:00:00.193749
1063, 413,1136, 20,990, 934,0:00:00.195764
1063, 413,1135, 20,991, 929,0:00:00.197776
