target_x, target_y, feedback_x, feedback_y, mouse_x, mouse_y, elapsed_time
1423, 287,1900, 20,943, 1037,0:00:00.064904
1423, 287,1900, 20,943, 1037,0:00:00.090795
1423, 287,1900, 20,943, 1037,0:00:00.092748
1423, 287,1900, 20,944, 1037,0:00:00.094751
1423, 287,1900, 20,944, 1038,0:00:00.096738
1423, 287,1900, 20,944, 1038,0:00:00.100735
1423, 287,1900, 20,944, 1039,0:00:00.102747
1423, 287,1900, 20,945, 1039,0:00:00.104735
1423, 287,1900, 20,945, 1039,0:00:00.106728
1423, 287,1900, 20,946, 1039,0:00:00.108743
1423, 287,1900, 20,946, 1040,0:00:00.114738
1423, 287,1900, 20,946, 1040,0:00:00.120732
1423, 287,1900, 20,946, 1040,0:00:00.124731
1423, 287,1899, 20,947, 1040,0:00:00.164867
1423, 287,1899, 20,947, 1040,0:00:00.168772
1423, 287,1898, 20,948, 1040,0:00:00.170785
1423, 287,1897, 20,949, 1039,0:00:00.172738
1423, 287,1897, 20,949, 1039,0:00:00.174724
1423, 287,1896, 20,950, 1039,0:00:00.176737
1423, 287,1896, 20,950, 1038,0:00:00.178741
1423, 287,1895, 20,951, 1038,0:00:00.180740
1423, 287,1893, 20,953, 1037,0:00:00.182758
1423, 287,1892, 20,954, 1036,0:00:00.184736
1423, 287,1892, 20,954, 1036,0:00:00.186722
1423, 287,1890, 20,956, 1035,0:00:00.188754
1423, 287,1890, 20,956, 1034,0:00:00.190746
1423, 287,1888, 20,958, 1033,0:00:00.192731
1423, 287,1887, 20,959, 1033,0:00:00.194737
1423, 287,1886, 20,960, 1032,0:00:00.196726
1423, 287,1885, 20,961, 1031,0:00:00.198729
1423, 287,1883, 20,963, 1030,0:00:00.200726
1423, 287,1882, 20,964, 1029,0:00:00.202725
1423, 287,1880, 20,966, 1027,0:00:00.204724
1423, 287,1879, 20,967, 1026,0:00:00.206743
1423, 287,1873, 20,973, 1020,0:00:00.218198
1423, 287,1871, 20,975, 1018,0:00:00.218392
1423, 287,1869, 20,977, 1016,0:00:00.218714
1423, 287,1867, 20,979, 1014,0:00:00.220726
1423, 287,1866, 20,980, 1011,0:00:00.222741
1423, 287,1863, 20,983, 1010,0:00:00.224735
1423, 287,1860, 20,986, 1006,0:00:00.226738
1423, 287,1858, 20,988, 1003,0:00:00.228727
1423, 287,1856, 20,990, 1000,0:00:00.230720
1423, 287,1853, 20,993, 997,0:00:00.232738
1423, 287,1851, 20,995, 994,0:00:00.234728
1423, 287,1847, 20,999, 988,0:00:00.236733
1423, 287,1845, 20,1001, 984,0:00:00.238739
1423, 287,1842, 20,1004, 980,0:00:00.240725
1423, 287,1839, 20,1007, 976,0:00:00.242727
1423, 287,1836, 20,1010, 972,0:00:00.244713
1423, 287,1832, 20,1014, 965,0:00:00.246725
1423, 287,1829, 20,1017, 960,0:00:00.248718
1423, 287,1826, 20,1020, 955,0:00:00.250767
1423, 287,1822, 20,1024, 950,0:00:00.252727
1423, 287,1819, 20,1027, 944,0:00:00.254722
1423, 287,1816, 20,1030, 939,0:00:00.256725
1423, 287,1810, 20,1036, 931,0:00:00.258722
1423, 287,1807, 20,1039, 925,0:00:00.260728
1423, 287,1803, 20,1043, 919,0:00:00.262729
1423, 287,1800, 20,1046, 913,0:00:00.264726
1423, 287,1796, 20,1050, 907,0:00:00.266727
1423, 287,1790, 20,1056, 898,0:00:00.268718
1423, 287,1787, 20,1059, 891,0:00:00.270728
1423, 287,1783, 20,1063, 886,0:00:00.272715
1423, 287,1779, 20,1067, 879,0:00:00.274721
1423, 287,1776, 20,1070, 873,0:00:00.276715
1423, 287,1772, 20,1074, 867,0:00:00.278720
1423, 287,1766, 20,1080, 858,0:00:00.280722
1423, 287,1762, 20,1084, 851,0:00:00.282729
1423, 287,1759, 20,1087, 846,0:00:00.284725
1423, 287,1755, 20,1091, 840,0:00:00.286721
1423, 287,1751, 20,1095, 834,0:00:00.288714
1423, 287,1745, 20,1101, 826,0:00:00.290720
1423, 287,1742, 20,1104, 820,0:00:00.292720
1423, 287,1737, 20,1109, 814,0:00:00.294713
1423, 287,1734, 20,1112, 809,0:00:00.296716
1423, 287,1731, 20,1115, 803,0:00:00.298715
1423, 287,1727, 20,1119, 797,0:00:00.300702
1423, 287,1722, 20,1124, 789,0:00:00.302741
1423, 287,1718, 20,1128, 783,0:00:00.304726
1423, 287,1714, 20,1132, 777,0:00:00.306737
1423, 287,1710, 20,1136, 770,0:00:00.308735
1423, 287,1706, 20,1140, 763,0:00:00.310719
1423, 287,1699, 20,1147, 753,0:00:00.312724
1423, 287,1695, 20,1151, 746,0:00:00.314739
1423, 287,1690, 20,1156, 739,0:00:00.316717
1423, 287,1686, 20,1160, 731,0:00:00.318731
1423, 287,1682, 20,1164, 725,0:00:00.320723
1423, 287,1675, 20,1171, 716,0:00:00.322718
1423, 287,1671, 20,1175, 709,0:00:00.324711
1423, 287,1667, 20,1179, 704,0:00:00.326710
1423, 287,1663, 20,1183, 698,0:00:00.328711
1423, 287,1659, 20,1187, 693,0:00:00.330710
1423, 287,1656, 20,1190, 688,0:00:00.332709
1423, 287,1650, 20,1196, 681,0:00:00.334708
1423, 287,1646, 20,1200, 677,0:00:00.336709
1423, 287,1643, 20,1203, 673,0:00:00.338729
1423, 287,1640, 20,1206, 669,0:00:00.340723
1423, 287,1636, 20,1210, 664,0:00:00.342727
1423, 287,1631, 20,1215, 659,0:00:00.344721
1423, 287,1628, 20,1218, 654,0:00:00.346718
1423, 287,1625, 20,1221, 650,0:00:00.348708
1423, 287,1622, 20,1224, 646,0:00:00.350715
1423, 287,1618, 20,1228, 643,0:00:00.352715
1423, 287,1615, 20,1231, 638,0:00:00.354720
1423, 287,1610, 20,1236, 631,0:00:00.356713
1423, 287,1607, 20,1239, 627,0:00:00.358728
1423, 287,1605, 20,1241, 623,0:00:00.360716
1423, 287,1602, 20,1244, 619,0:00:00.362701
1423, 287,1600, 20,1246, 615,0:00:00.364722
1423, 287,1596, 20,1250, 609,0:00:00.366716
1423, 287,1595, 20,1251, 604,0:00:00.368717
1423, 287,1592, 20,1254, 600,0:00:00.370718
1423, 287,1590, 20,1256, 597,0:00:00.372713
1423, 287,1589, 20,1257, 593,0:00:00.374722
1423, 287,1587, 20,1259, 589,0:00:00.376703
1423, 287,1585, 20,1261, 583,0:00:00.378713
1423, 287,1583, 20,1263, 580,0:00:00.380713
1423, 287,1582, 20,1264, 576,0:00:00.382723
1423, 287,1580, 20,1266, 573,0:00:00.384729
1423, 287,1579, 20,1267, 570,0:00:00.386714
1423, 287,1577, 20,1269, 565,0:00:00.388714
1423, 287,1577, 20,1269, 563,0:00:00.390715
1423, 287,1576, 20,1270, 560,0:00:00.392713
1423, 287,1574, 20,1272, 557,0:00:00.394714
1423, 287,1573, 20,1273, 555,0:00:00.396712
1423, 287,1572, 21,1274, 553,0:00:00.398720
1423, 287,1570, 25,1276, 549,0:00:00.400713
1423, 287,1569, 27,1277, 547,0:00:00.402728
1423, 287,1569, 30,1277, 544,0:00:00.404717
1423, 287,1567, 32,1279, 542,0:00:00.406716
1423, 287,1566, 34,1280, 540,0:00:00.408725
1423, 287,1564, 37,1282, 537,0:00:00.410718
1423, 287,1562, 40,1284, 534,0:00:00.412724
1423, 287,1561, 42,1285, 532,0:00:00.414721
1423, 287,1559, 44,1287, 530,0:00:00.416714
1423, 287,1558, 47,1288, 527,0:00:00.418743
1423, 287,1557, 49,1289, 525,0:00:00.420738
1423, 287,1555, 53,1291, 521,0:00:00.422723
1423, 287,1554, 55,1292, 519,0:00:00.424718
1423, 287,1553, 57,1293, 517,0:00:00.426716
1423, 287,1552, 60,1294, 514,0:00:00.428718
1423, 287,1550, 62,1296, 512,0:00:00.430758
1423, 287,1549, 65,1297, 509,0:00:00.432705
1423, 287,1547, 68,1299, 506,0:00:00.434725
1423, 287,1547, 70,1299, 504,0:00:00.436738
1423, 287,1546, 73,1300, 501,0:00:00.438759
1423, 287,1545, 75,1301, 499,0:00:00.440722
1423, 287,1544, 77,1302, 497,0:00:00.442713
1423, 287,1543, 80,1303, 494,0:00:00.444714
1423, 287,1542, 82,1304, 492,0:00:00.446722
1423, 287,1542, 84,1304, 490,0:00:00.448745
1423, 287,1541, 86,1305, 488,0:00:00.450741
1423, 287,1540, 88,1306, 486,0:00:00.452700
1423, 287,1539, 90,1307, 484,0:00:00.454706
1423, 287,1538, 92,1308, 482,0:00:00.456703
1423, 287,1537, 94,1309, 480,0:00:00.458721
1423, 287,1537, 95,1309, 479,0:00:00.460708
1423, 287,1536, 97,1310, 477,0:00:00.462715
1423, 287,1535, 98,1311, 476,0:00:00.464722
1423, 287,1535, 100,1311, 474,0:00:00.466730
1423, 287,1534, 101,1312, 473,0:00:00.468709
1423, 287,1533, 103,1313, 471,0:00:00.470710
1423, 287,1533, 104,1313, 470,0:00:00.472707
1423, 287,1532, 105,1314, 469,0:00:00.474715
1423, 287,1532, 107,1314, 467,0:00:00.476726
1423, 287,1531, 108,1315, 466,0:00:00.478716
1423, 287,1530, 109,1316, 465,0:00:00.480696
1423, 287,1529, 110,1317, 464,0:00:00.482707
1423, 287,1529, 111,1317, 463,0:00:00.484743
1423, 287,1528, 112,1318, 462,0:00:00.486723
1423, 287,1527, 113,1319, 461,0:00:00.488720
1423, 287,1527, 114,1319, 460,0:00:00.490719
1423, 287,1526, 115,1320, 459,0:00:00.492717
1423, 287,1526, 116,1320, 458,0:00:00.494703
1423, 287,1525, 117,1321, 457,0:00:00.496741
1423, 287,1524, 119,1322, 455,0:00:00.498719
1423, 287,1523, 120,1323, 454,0:00:00.500719
1423, 287,1523, 121,1323, 453,0:00:00.502735
1423, 287,1522, 123,1324, 451,0:00:00.504720
1423, 287,1521, 124,1325, 450,0:00:00.506725
1423, 287,1520, 127,1326, 447,0:00:00.508727
1423, 287,1519, 128,1327, 446,0:00:00.510713
1423, 287,1519, 130,1327, 444,0:00:00.512714
1423, 287,1518, 131,1328, 443,0:00:00.514716
1423, 287,1517, 133,1329, 441,0:00:00.516715
1423, 287,1516, 134,1330, 440,0:00:00.518717
1423, 287,1515, 137,1331, 437,0:00:00.520712
1423, 287,1513, 139,1333, 435,0:00:00.522713
1423, 287,1512, 141,1334, 433,0:00:00.524710
1423, 287,1511, 143,1335, 431,0:00:00.526708
1423, 287,1510, 145,1336, 429,0:00:00.528711
1423, 287,1507, 148,1339, 426,0:00:00.530714
1423, 287,1506, 151,1340, 423,0:00:00.532709
1423, 287,1505, 153,1341, 421,0:00:00.534720
1423, 287,1503, 155,1343, 419,0:00:00.536699
1423, 287,1502, 157,1344, 417,0:00:00.538708
1423, 287,1500, 160,1346, 414,0:00:00.540707
1423, 287,1498, 162,1348, 412,0:00:00.542744
1423, 287,1496, 164,1350, 410,0:00:00.544726
1423, 287,1495, 166,1351, 408,0:00:00.546711
1423, 287,1493, 168,1353, 406,0:00:00.548711
1423, 287,1491, 170,1355, 404,0:00:00.550699
1423, 287,1486, 175,1360, 399,0:00:00.556244
1423, 287,1485, 177,1361, 397,0:00:00.556697
1423, 287,1482, 180,1364, 394,0:00:00.558731
1423, 287,1480, 182,1366, 392,0:00:00.560713
1423, 287,1477, 185,1369, 389,0:00:00.562714
1423, 287,1476, 187,1370, 387,0:00:00.564702
1423, 287,1474, 189,1372, 385,0:00:00.566713
1423, 287,1472, 191,1374, 383,0:00:00.568708
1423, 287,1470, 193,1376, 381,0:00:00.570699
1423, 287,1468, 195,1378, 379,0:00:00.572708
1423, 287,1465, 198,1381, 376,0:00:00.574716
1423, 287,1464, 201,1382, 373,0:00:00.576714
1423, 287,1462, 203,1384, 371,0:00:00.578697
1423, 287,1460, 205,1386, 369,0:00:00.580699
1423, 287,1459, 207,1387, 367,0:00:00.582753
1423, 287,1456, 210,1390, 364,0:00:00.584716
1423, 287,1455, 213,1391, 361,0:00:00.586726
1423, 287,1453, 214,1393, 360,0:00:00.588727
1423, 287,1452, 216,1394, 358,0:00:00.590848
1423, 287,1450, 218,1396, 356,0:00:00.592640
1423, 287,1449, 221,1397, 353,0:00:00.594661
1423, 287,1446, 224,1400, 350,0:00:00.596641
1423, 287,1445, 225,1401, 349,0:00:00.598642
1423, 287,1443, 228,1403, 346,0:00:00.600661
1423, 287,1442, 230,1404, 344,0:00:00.602660
1423, 287,1440, 232,1406, 342,0:00:00.604776
1423, 287,1438, 234,1408, 340,0:00:00.606707
1423, 287,1437, 237,1409, 337,0:00:00.608748
1423, 287,1435, 238,1411, 336,0:00:00.610703
1423, 287,1423, 287,1412, 334,0:00:00.612751
1423, 287,1423, 287,1414, 332,0:00:00.614743
1423, 287,1423, 287,1416, 330,0:00:00.616763
1423, 287,1423, 287,1417, 329,0:00:00.618775
1423, 287,1423, 287,1418, 327,0:00:00.620756
1423, 287,1423, 287,1419, 326,0:00:00.622750
1423, 287,1423, 287,1420, 324,0:00:00.624747
1423, 287,1423, 287,1421, 323,0:00:00.626732
1423, 287,1423, 287,1423, 321,0:00:00.628741
1423, 287,1423, 287,1423, 319,0:00:00.630745
1423, 287,1423, 287,1424, 318,0:00:00.632751
1423, 287,1423, 287,1426, 317,0:00:00.634755
1423, 287,1423, 287,1426, 316,0:00:00.636747
1423, 287,1423, 287,1428, 313,0:00:00.638751
