target_x, target_y, feedback_x, feedback_y, mouse_x, mouse_y, elapsed_time
1142, 363,951, 1030,951, 1030,0:00:00.000720
1142, 363,951, 1029,951, 1029,0:00:00.064828
1142, 363,951, 1029,951, 1029,0:00:00.074813
1142, 363,951, 1029,951, 1029,0:00:00.076788
1142, 363,951, 1028,951, 1028,0:00:00.082838
1142, 363,952, 1027,952, 1027,0:00:00.086801
1142, 363,952, 1027,952, 1027,0:00:00.088750
1142, 363,952, 1026,952, 1026,0:00:00.092765
1142, 363,952, 1026,952, 1026,0:00:00.096757
1142, 363,952, 1025,952, 1025,0:00:00.100753
1142, 363,952, 1024,952, 1024,0:00:00.108781
1142, 363,953, 1024,953, 1024,0:00:00.122780
1142, 363,953, 1023,953, 1023,0:00:00.128733
1142, 363,953, 1023,953, 1023,0:00:00.136759
1142, 363,953, 1023,953, 1023,0:00:00.138735
1142, 363,954, 1023,954, 1023,0:00:00.142709
1142, 363,954, 1022,954, 1022,0:00:00.148764
1142, 363,955, 1022,955, 1022,0:00:00.150746
1142, 363,955, 1021,955, 1021,0:00:00.154745
1142, 363,955, 1021,955, 1021,0:00:00.156688
1142, 363,956, 1021,956, 1021,0:00:00.158746
1142, 363,956, 1021,956, 1021,0:00:00.160724
1142, 363,957, 1020,957, 1020,0:00:00.162738
1142, 363,958, 1020,958, 1020,0:00:00.164736
1142, 363,958, 1019,958, 1019,0:00:00.166711
1142, 363,959, 1019,959, 1019,0:00:00.168665
1142, 363,959, 1018,959, 1018,0:00:00.170697
1142, 363,961, 1017,961, 1017,0:00:00.172704
1142, 363,961, 1016,961, 1016,0:00:00.174692
1142, 363,962, 1014,962, 1014,0:00:00.176707
1142, 363,963, 1013,963, 1013,0:00:00.178721
1142, 363,965, 1012,965, 1012,0:00:00.180682
1142, 363,966, 1010,966, 1010,0:00:00.182656
1142, 363,967, 1009,967, 1009,0:00:00.184752
1142, 363,968, 1007,968, 1007,0:00:00.186729
1142, 363,969, 1005,969, 1005,0:00:00.188745
1142, 363,971, 1003,971, 1003,0:00:00.190708
1142, 363,972, 1000,972, 1000,0:00:00.192700
1142, 363,973, 999,973, 999,0:00:00.194688
1142, 363,975, 996,975, 996,0:00:00.196664
1142, 363,975, 994,975, 994,0:00:00.198710
1142, 363,976, 991,976, 991,0:00:00.200715
1142, 363,978, 989,978, 989,0:00:00.202709
1142, 363,979, 986,979, 986,0:00:00.204666
1142, 363,980, 983,980, 983,0:00:00.206721
1142, 363,981, 980,981, 980,0:00:00.208672
