target_x, target_y, feedback_x, feedback_y, mouse_x, mouse_y, elapsed_time
1255, 342,955, 1029,955, 1029,0:00:00.132804
1255, 342,954, 1029,954, 1029,0:00:00.210796
1255, 342,954, 1028,954, 1028,0:00:00.214793
1255, 342,953, 1028,953, 1028,0:00:00.218799
1255, 342,953, 1027,953, 1027,0:00:00.222781
1255, 342,953, 1027,953, 1027,0:00:00.224766
1255, 342,952, 1027,952, 1027,0:00:00.234717
1255, 342,952, 1027,952, 1027,0:00:00.236777
1255, 342,952, 1027,952, 1027,0:00:00.244771
1255, 342,952, 1026,952, 1026,0:00:00.248772
1255, 342,951, 1026,951, 1026,0:00:00.250761
1255, 342,951, 1026,951, 1026,0:00:00.254716
1255, 342,950, 1026,950, 1026,0:00:00.256685
1255, 342,949, 1025,949, 1025,0:00:00.260761
1255, 342,949, 1025,949, 1025,0:00:00.264783
1255, 342,948, 1024,948, 1024,0:00:00.266778
1255, 342,948, 1024,948, 1024,0:00:00.270781
1255, 342,947, 1024,947, 1024,0:00:00.274715
1255, 342,946, 1024,946, 1024,0:00:00.278756
1255, 342,946, 1024,946, 1024,0:00:00.282791
1255, 342,946, 1023,946, 1023,0:00:00.284799
1255, 342,945, 1023,945, 1023,0:00:00.288750
1255, 342,945, 1023,945, 1023,0:00:00.292765
1255, 342,944, 1023,944, 1023,0:00:00.298720
1255, 342,944, 1023,944, 1023,0:00:00.302761
1255, 342,943, 1023,943, 1023,0:00:00.306755
1255, 342,943, 1023,943, 1023,0:00:00.310747
1255, 342,943, 1022,943, 1022,0:00:00.316715
1255, 342,942, 1022,942, 1022,0:00:00.322717
1255, 342,942, 1022,942, 1022,0:00:00.334702
1255, 342,941, 1022,941, 1022,0:00:00.348724
1255, 342,941, 1021,941, 1021,0:00:00.356720
1255, 342,941, 1021,941, 1021,0:00:00.360752
1255, 342,940, 1021,940, 1021,0:00:00.400804
1255, 342,940, 1021,940, 1021,0:00:00.404712
1255, 342,939, 1021,939, 1021,0:00:00.408717
1255, 342,939, 1021,939, 1021,0:00:00.420705
1255, 342,938, 1021,938, 1021,0:00:00.432803
1255, 342,938, 1020,938, 1020,0:00:00.436771
1255, 342,938, 1020,938, 1020,0:00:00.448732
1255, 342,937, 1020,937, 1020,0:00:00.470742
1255, 342,936, 1020,936, 1020,0:00:00.478774
1255, 342,936, 1020,936, 1020,0:00:00.484761
1255, 342,935, 1020,935, 1020,0:00:00.488726
1255, 342,935, 1020,935, 1020,0:00:00.494710
1255, 342,934, 1020,934, 1020,0:00:00.498714
1255, 342,933, 1020,933, 1020,0:00:00.500702
1255, 342,933, 1020,933, 1020,0:00:00.504703
1255, 342,932, 1020,932, 1020,0:00:00.508712
1255, 342,932, 1020,932, 1020,0:00:00.512700
1255, 342,931, 1020,931, 1020,0:00:00.514699
1255, 342,931, 1020,931, 1020,0:00:00.516689
