target_x, target_y, feedback_x, feedback_y, mouse_x, mouse_y, elapsed_time
848, 653,986, 1039,986, 1039,0:00:00.084832
848, 653,986, 1039,986, 1039,0:00:00.088787
848, 653,986, 1038,986, 1038,0:00:00.090767
848, 653,986, 1037,986, 1037,0:00:00.092746
848, 653,986, 1036,986, 1036,0:00:00.094748
848, 653,986, 1035,986, 1035,0:00:00.096725
848, 653,986, 1033,986, 1033,0:00:00.098728
848, 653,986, 1032,986, 1032,0:00:00.100736
848, 653,986, 1030,986, 1030,0:00:00.102718
848, 653,986, 1027,986, 1027,0:00:00.104720
848, 653,986, 1026,986, 1026,0:00:00.106720
848, 653,985, 1023,985, 1023,0:00:00.108725
848, 653,985, 1021,985, 1021,0:00:00.110736
848, 653,985, 1018,985, 1018,0:00:00.112726
848, 653,985, 1016,985, 1016,0:00:00.114750
848, 653,984, 1012,984, 1012,0:00:00.116780
848, 653,983, 1009,983, 1009,0:00:00.118724
848, 653,983, 1006,983, 1006,0:00:00.120716
848, 653,982, 1004,982, 1004,0:00:00.122729
848, 653,982, 1000,982, 1000,0:00:00.124730
848, 653,982, 996,982, 996,0:00:00.126726
848, 653,981, 993,981, 993,0:00:00.128730
848, 653,981, 989,981, 989,0:00:00.130736
848, 653,981, 986,981, 986,0:00:00.132733
848, 653,981, 981,981, 981,0:00:00.134737
