target_x, target_y, feedback_x, feedback_y, mouse_x, mouse_y, elapsed_time
565, 503,998, 1058,998, 1058,0:00:00.058824
565, 503,998, 1057,998, 1057,0:00:00.068777
565, 503,998, 1057,998, 1057,0:00:00.076750
565, 503,998, 1056,998, 1056,0:00:00.078700
565, 503,998, 1056,998, 1056,0:00:00.080717
565, 503,998, 1054,998, 1054,0:00:00.082718
565, 503,998, 1054,998, 1054,0:00:00.084715
565, 503,998, 1053,998, 1053,0:00:00.086721
565, 503,998, 1051,998, 1051,0:00:00.088695
565, 503,998, 1049,998, 1049,0:00:00.090743
565, 503,998, 1048,998, 1048,0:00:00.092707
565, 503,998, 1046,998, 1046,0:00:00.094724
565, 503,998, 1044,998, 1044,0:00:00.096793
565, 503,998, 1042,998, 1042,0:00:00.098791
565, 503,998, 1039,998, 1039,0:00:00.100800
565, 503,997, 1037,997, 1037,0:00:00.102780
565, 503,997, 1035,997, 1035,0:00:00.104769
565, 503,996, 1033,996, 1033,0:00:00.106768
565, 503,996, 1030,996, 1030,0:00:00.108784
565, 503,995, 1026,995, 1026,0:00:00.110769
565, 503,995, 1023,995, 1023,0:00:00.112771
565, 503,995, 1020,995, 1020,0:00:00.114784
565, 503,995, 1017,995, 1017,0:00:00.116764
565, 503,994, 1013,994, 1013,0:00:00.118763
565, 503,993, 1009,993, 1009,0:00:00.120773
565, 503,993, 1003,993, 1003,0:00:00.122773
565, 503,992, 998,992, 998,0:00:00.124789
565, 503,991, 994,991, 994,0:00:00.126768
565, 503,990, 989,990, 989,0:00:00.128762
565, 503,989, 983,989, 983,0:00:00.130794
