target_x, target_y, feedback_x, feedback_y, mouse_x, mouse_y, elapsed_time
609, 771,981, 1029,981, 1029,0:00:00.097763
609, 771,982, 1029,982, 1029,0:00:00.117733
609, 771,982, 1029,982, 1029,0:00:00.119655
609, 771,983, 1029,983, 1029,0:00:00.121626
609, 771,983, 1029,983, 1029,0:00:00.123630
609, 771,984, 1029,984, 1029,0:00:00.125641
609, 771,985, 1029,985, 1029,0:00:00.127642
609, 771,986, 1029,986, 1029,0:00:00.129645
609, 771,987, 1029,987, 1029,0:00:00.131643
609, 771,988, 1029,988, 1029,0:00:00.133641
609, 771,989, 1029,989, 1029,0:00:00.135645
609, 771,991, 1029,991, 1029,0:00:00.137647
609, 771,991, 1029,991, 1029,0:00:00.139692
609, 771,993, 1029,993, 1029,0:00:00.141676
609, 771,994, 1029,994, 1029,0:00:00.143628
609, 771,995, 1029,995, 1029,0:00:00.145629
609, 771,996, 1029,996, 1029,0:00:00.147671
609, 771,998, 1029,998, 1029,0:00:00.149633
609, 771,999, 1030,999, 1030,0:00:00.151638
609, 771,1001, 1030,1001, 1030,0:00:00.153644
609, 771,1002, 1030,1002, 1030,0:00:00.155652
609, 771,1003, 1030,1003, 1030,0:00:00.157625
609, 771,1003, 1030,1003, 1030,0:00:00.159620
609, 771,1006, 1031,1006, 1031,0:00:00.161638
609, 771,1008, 1031,1008, 1031,0:00:00.163666
609, 771,1008, 1031,1008, 1031,0:00:00.165645
609, 771,1009, 1031,1009, 1031,0:00:00.167622
609, 771,1011, 1032,1011, 1032,0:00:00.169653
