target_x, target_y, feedback_x, feedback_y, mouse_x, mouse_y, elapsed_time
904, 752,846, 475,962, 1029,0:00:00.005772
904, 752,846, 474,962, 1030,0:00:00.013724
904, 752,846, 474,962, 1030,0:00:00.025721
904, 752,846, 473,962, 1031,0:00:00.029708
904, 752,846, 472,962, 1032,0:00:00.031687
904, 752,846, 472,962, 1032,0:00:00.035686
904, 752,846, 472,962, 1032,0:00:00.211793
904, 752,846, 473,962, 1031,0:00:00.217783
904, 752,846, 474,962, 1030,0:00:00.219713
904, 752,846, 474,962, 1030,0:00:00.223703
904, 752,846, 475,962, 1029,0:00:00.225682
904, 752,846, 475,962, 1029,0:00:00.227673
904, 752,846, 476,962, 1028,0:00:00.229681
904, 752,846, 477,962, 1027,0:00:00.231673
904, 752,846, 478,962, 1026,0:00:00.233685
904, 752,846, 479,962, 1025,0:00:00.235685
904, 752,846, 480,962, 1024,0:00:00.237680
904, 752,846, 482,962, 1022,0:00:00.239677
904, 752,846, 483,962, 1021,0:00:00.241681
904, 752,847, 485,961, 1019,0:00:00.243677
904, 752,847, 487,961, 1017,0:00:00.245673
904, 752,848, 489,960, 1015,0:00:00.247689
904, 752,848, 491,960, 1013,0:00:00.249682
904, 752,849, 493,959, 1011,0:00:00.251677
904, 752,849, 496,959, 1008,0:00:00.253686
904, 752,849, 498,959, 1006,0:00:00.255668
904, 752,850, 500,958, 1004,0:00:00.257658
904, 752,850, 502,958, 1002,0:00:00.259648
904, 752,851, 505,957, 999,0:00:00.261654
904, 752,851, 507,957, 997,0:00:00.263651
904, 752,853, 510,955, 994,0:00:00.265650
904, 752,853, 512,955, 992,0:00:00.267653
904, 752,854, 515,954, 989,0:00:00.269660
904, 752,854, 517,954, 987,0:00:00.271663
904, 752,854, 519,954, 985,0:00:00.273661
904, 752,855, 523,953, 981,0:00:00.275653
904, 752,856, 525,952, 979,0:00:00.277655
904, 752,856, 528,952, 976,0:00:00.279644
904, 752,856, 531,952, 973,0:00:00.281643
904, 752,857, 533,951, 971,0:00:00.283654
904, 752,857, 536,951, 968,0:00:00.285645
904, 752,857, 541,951, 963,0:00:00.287646
904, 752,857, 544,951, 960,0:00:00.289648
904, 752,857, 547,951, 957,0:00:00.291653
904, 752,858, 550,950, 954,0:00:00.293653
904, 752,858, 554,950, 950,0:00:00.295649
904, 752,858, 559,950, 945,0:00:00.297647
904, 752,859, 563,949, 941,0:00:00.299656
904, 752,859, 567,949, 937,0:00:00.301648
904, 752,859, 571,949, 933,0:00:00.303648
904, 752,859, 574,949, 930,0:00:00.305659
904, 752,860, 578,948, 926,0:00:00.307644
904, 752,860, 585,948, 919,0:00:00.309644
904, 752,860, 589,948, 915,0:00:00.311648
904, 752,861, 593,947, 911,0:00:00.313653
904, 752,861, 597,947, 907,0:00:00.315651
904, 752,862, 601,946, 903,0:00:00.317647
904, 752,863, 607,945, 897,0:00:00.319647
904, 752,864, 611,944, 893,0:00:00.321647
904, 752,864, 614,944, 890,0:00:00.323645
904, 752,866, 618,942, 886,0:00:00.325654
904, 752,866, 622,942, 882,0:00:00.327639
904, 752,867, 627,941, 877,0:00:00.329646
904, 752,869, 630,939, 874,0:00:00.331652
904, 752,869, 634,939, 870,0:00:00.333652
904, 752,870, 637,938, 867,0:00:00.335647
904, 752,871, 641,937, 863,0:00:00.337644
904, 752,872, 644,936, 860,0:00:00.339668
904, 752,874, 649,934, 855,0:00:00.341646
904, 752,876, 652,932, 852,0:00:00.343647
904, 752,877, 656,931, 848,0:00:00.345646
904, 752,878, 659,930, 845,0:00:00.347650
904, 752,879, 662,929, 842,0:00:00.349649
904, 752,881, 668,927, 836,0:00:00.351643
904, 752,883, 671,925, 833,0:00:00.353649
904, 752,884, 675,924, 829,0:00:00.355649
904, 752,886, 679,922, 825,0:00:00.357643
904, 752,887, 683,921, 821,0:00:00.359644
904, 752,889, 687,919, 817,0:00:00.361660
904, 752,891, 692,917, 812,0:00:00.363646
904, 752,893, 696,915, 808,0:00:00.365642
904, 752,895, 699,913, 805,0:00:00.367645
904, 752,897, 704,911, 800,0:00:00.369642
904, 752,899, 707,909, 797,0:00:00.371644
904, 752,901, 713,907, 791,0:00:00.373654
904, 752,904, 752,904, 787,0:00:00.375641
904, 752,904, 752,902, 783,0:00:00.377646
904, 752,904, 752,900, 780,0:00:00.379643
904, 752,904, 752,898, 776,0:00:00.381649
904, 752,904, 752,896, 773,0:00:00.383650
