target_x, target_y, feedback_x, feedback_y, mouse_x, mouse_y, elapsed_time
1032, 542,1097, 36,967, 1048,0:00:00.179645
1032, 542,1097, 37,967, 1047,0:00:00.185543
1032, 542,1097, 37,967, 1047,0:00:00.187443
1032, 542,1097, 38,967, 1046,0:00:00.191470
1032, 542,1097, 38,967, 1046,0:00:00.195451
1032, 542,1097, 39,967, 1045,0:00:00.197461
1032, 542,1098, 39,966, 1045,0:00:00.199449
1032, 542,1098, 39,966, 1045,0:00:00.203438
1032, 542,1098, 40,966, 1044,0:00:00.205452
1032, 542,1098, 41,966, 1043,0:00:00.207442
1032, 542,1098, 41,966, 1043,0:00:00.213463
1032, 542,1098, 42,966, 1042,0:00:00.215454
1032, 542,1099, 42,965, 1042,0:00:00.217439
1032, 542,1099, 42,965, 1042,0:00:00.219434
1032, 542,1099, 43,965, 1041,0:00:00.223447
1032, 542,1099, 44,965, 1040,0:00:00.225450
1032, 542,1099, 44,965, 1040,0:00:00.227440
1032, 542,1099, 45,965, 1039,0:00:00.229447
1032, 542,1099, 46,965, 1038,0:00:00.231421
1032, 542,1099, 47,965, 1037,0:00:00.233444
1032, 542,1099, 48,965, 1036,0:00:00.235434
1032, 542,1099, 48,965, 1036,0:00:00.237442
1032, 542,1099, 50,965, 1034,0:00:00.239436
1032, 542,1099, 51,965, 1033,0:00:00.241447
1032, 542,1099, 52,965, 1032,0:00:00.243436
1032, 542,1099, 54,965, 1030,0:00:00.245434
1032, 542,1099, 55,965, 1029,0:00:00.247442
1032, 542,1099, 58,965, 1026,0:00:00.249441
1032, 542,1099, 59,965, 1025,0:00:00.251445
1032, 542,1099, 61,965, 1023,0:00:00.253455
1032, 542,1099, 62,965, 1022,0:00:00.255435
1032, 542,1099, 65,965, 1019,0:00:00.257444
1032, 542,1099, 67,965, 1017,0:00:00.259443
1032, 542,1099, 70,965, 1014,0:00:00.261438
1032, 542,1099, 72,965, 1012,0:00:00.263436
1032, 542,1099, 75,965, 1009,0:00:00.265443
1032, 542,1099, 77,965, 1007,0:00:00.267437
1032, 542,1099, 79,965, 1005,0:00:00.269451
1032, 542,1099, 84,965, 1000,0:00:00.271440
1032, 542,1100, 86,964, 998,0:00:00.273435
1032, 542,1100, 89,964, 995,0:00:00.275441
1032, 542,1100, 92,964, 992,0:00:00.277439
1032, 542,1100, 94,964, 990,0:00:00.279440
1032, 542,1100, 97,964, 987,0:00:00.281443
1032, 542,1101, 101,963, 983,0:00:00.283446
1032, 542,1101, 104,963, 980,0:00:00.285442
1032, 542,1101, 106,963, 978,0:00:00.287440
1032, 542,1102, 108,962, 976,0:00:00.289435
1032, 542,1102, 111,962, 973,0:00:00.291442
1032, 542,1102, 114,962, 970,0:00:00.293439
1032, 542,1102, 117,962, 967,0:00:00.295441
1032, 542,1102, 118,962, 966,0:00:00.297446
1032, 542,1102, 121,962, 963,0:00:00.299441
1032, 542,1103, 122,961, 962,0:00:00.301441
1032, 542,1103, 124,961, 960,0:00:00.303464
1032, 542,1103, 127,961, 957,0:00:00.305454
1032, 542,1103, 128,961, 956,0:00:00.307413
1032, 542,1103, 129,961, 955,0:00:00.309431
1032, 542,1103, 131,961, 953,0:00:00.311427
1032, 542,1103, 132,961, 952,0:00:00.313433
1032, 542,1103, 134,961, 950,0:00:00.315429
1032, 542,1103, 135,961, 949,0:00:00.317429
1032, 542,1103, 136,961, 948,0:00:00.319425
1032, 542,1103, 137,961, 947,0:00:00.321426
1032, 542,1102, 138,962, 946,0:00:00.323426
1032, 542,1102, 139,962, 945,0:00:00.325453
1032, 542,1102, 141,962, 943,0:00:00.327431
1032, 542,1102, 142,962, 942,0:00:00.329462
1032, 542,1102, 143,962, 941,0:00:00.331427
1032, 542,1101, 144,963, 940,0:00:00.333446
1032, 542,1101, 145,963, 939,0:00:00.335415
1032, 542,1100, 147,964, 937,0:00:00.337439
1032, 542,1100, 148,964, 936,0:00:00.339419
1032, 542,1100, 149,964, 935,0:00:00.341437
1032, 542,1100, 150,964, 934,0:00:00.343417
1032, 542,1099, 151,965, 933,0:00:00.345437
1032, 542,1099, 153,965, 931,0:00:00.347426
1032, 542,1099, 154,965, 930,0:00:00.349414
1032, 542,1099, 155,965, 929,0:00:00.351433
1032, 542,1098, 157,966, 927,0:00:00.353457
1032, 542,1097, 158,967, 926,0:00:00.355432
1032, 542,1097, 159,967, 925,0:00:00.357427
1032, 542,1096, 161,968, 923,0:00:00.359438
1032, 542,1096, 163,968, 921,0:00:00.361428
1032, 542,1096, 164,968, 920,0:00:00.363407
1032, 542,1096, 166,968, 918,0:00:00.365427
1032, 542,1095, 168,969, 916,0:00:00.367461
1032, 542,1095, 171,969, 913,0:00:00.369436
1032, 542,1094, 172,970, 912,0:00:00.371423
1032, 542,1093, 174,971, 910,0:00:00.373419
1032, 542,1093, 177,971, 907,0:00:00.375428
1032, 542,1092, 178,972, 906,0:00:00.377426
1032, 542,1092, 180,972, 904,0:00:00.379423
1032, 542,1091, 184,973, 900,0:00:00.381421
1032, 542,1090, 186,974, 898,0:00:00.383425
1032, 542,1090, 188,974, 896,0:00:00.385424
1032, 542,1089, 191,975, 893,0:00:00.387420
1032, 542,1088, 193,976, 891,0:00:00.389418
1032, 542,1087, 197,977, 887,0:00:00.391427
1032, 542,1087, 199,977, 885,0:00:00.393434
1032, 542,1086, 202,978, 882,0:00:00.395425
1032, 542,1085, 204,979, 880,0:00:00.397423
1032, 542,1085, 207,979, 877,0:00:00.399424
1032, 542,1084, 211,980, 873,0:00:00.401416
1032, 542,1083, 214,981, 870,0:00:00.403412
1032, 542,1083, 217,981, 867,0:00:00.405440
1032, 542,1082, 219,982, 865,0:00:00.407418
1032, 542,1081, 222,983, 862,0:00:00.409427
1032, 542,1081, 225,983, 859,0:00:00.411425
1032, 542,1080, 229,984, 855,0:00:00.413432
1032, 542,1079, 233,985, 851,0:00:00.415426
1032, 542,1079, 236,985, 848,0:00:00.417420
1032, 542,1078, 239,986, 845,0:00:00.419425
1032, 542,1077, 243,987, 841,0:00:00.421423
1032, 542,1077, 248,987, 836,0:00:00.423422
1032, 542,1076, 251,988, 833,0:00:00.425424
1032, 542,1076, 255,988, 829,0:00:00.427423
1032, 542,1075, 259,989, 825,0:00:00.429421
1032, 542,1075, 262,989, 822,0:00:00.431424
1032, 542,1074, 266,990, 818,0:00:00.433436
1032, 542,1073, 272,991, 812,0:00:00.435431
1032, 542,1073, 275,991, 809,0:00:00.437423
1032, 542,1072, 279,992, 805,0:00:00.439406
1032, 542,1072, 284,992, 800,0:00:00.441414
1032, 542,1072, 287,992, 797,0:00:00.443418
1032, 542,1071, 293,993, 791,0:00:00.445428
1032, 542,1070, 297,994, 787,0:00:00.447425
1032, 542,1070, 301,994, 783,0:00:00.449436
1032, 542,1070, 305,994, 779,0:00:00.451431
1032, 542,1069, 309,995, 775,0:00:00.453445
1032, 542,1069, 313,995, 771,0:00:00.455421
1032, 542,1068, 319,996, 765,0:00:00.457422
1032, 542,1067, 322,997, 762,0:00:00.459467
1032, 542,1067, 326,997, 758,0:00:00.461449
1032, 542,1066, 329,998, 755,0:00:00.463424
1032, 542,1066, 332,998, 752,0:00:00.465446
1032, 542,1065, 337,999, 747,0:00:00.467411
1032, 542,1064, 340,1000, 744,0:00:00.469443
1032, 542,1063, 342,1001, 742,0:00:00.471420
1032, 542,1063, 345,1001, 739,0:00:00.473435
1032, 542,1062, 348,1002, 736,0:00:00.475433
1032, 542,1062, 351,1002, 733,0:00:00.477419
1032, 542,1061, 354,1003, 730,0:00:00.479436
1032, 542,1060, 356,1004, 728,0:00:00.481415
1032, 542,1060, 358,1004, 726,0:00:00.483426
1032, 542,1059, 360,1005, 724,0:00:00.485420
1032, 542,1059, 362,1005, 722,0:00:00.487425
1032, 542,1058, 365,1006, 719,0:00:00.489415
1032, 542,1057, 368,1007, 716,0:00:00.491439
1032, 542,1057, 370,1007, 714,0:00:00.493421
1032, 542,1056, 372,1008, 712,0:00:00.495411
1032, 542,1056, 374,1008, 710,0:00:00.497429
1032, 542,1056, 378,1008, 706,0:00:00.499422
1032, 542,1055, 379,1009, 705,0:00:00.501431
1032, 542,1055, 382,1009, 702,0:00:00.503414
1032, 542,1054, 384,1010, 700,0:00:00.505440
1032, 542,1054, 387,1010, 697,0:00:00.507415
1032, 542,1053, 389,1011, 695,0:00:00.509423
1032, 542,1053, 393,1011, 691,0:00:00.511422
1032, 542,1053, 396,1011, 688,0:00:00.513425
1032, 542,1053, 398,1011, 686,0:00:00.515425
1032, 542,1052, 401,1012, 683,0:00:00.517447
1032, 542,1052, 404,1012, 680,0:00:00.519433
1032, 542,1052, 408,1012, 676,0:00:00.521429
1032, 542,1052, 411,1012, 673,0:00:00.523411
1032, 542,1052, 414,1012, 670,0:00:00.525424
1032, 542,1051, 416,1013, 668,0:00:00.527423
1032, 542,1051, 420,1013, 664,0:00:00.529420
1032, 542,1051, 423,1013, 661,0:00:00.531421
1032, 542,1051, 428,1013, 656,0:00:00.533456
1032, 542,1051, 431,1013, 653,0:00:00.535425
1032, 542,1051, 434,1013, 650,0:00:00.537461
1032, 542,1050, 439,1014, 645,0:00:00.542648
1032, 542,1050, 444,1014, 640,0:00:00.543415
1032, 542,1050, 447,1014, 637,0:00:00.545447
1032, 542,1050, 450,1014, 634,0:00:00.547424
1032, 542,1050, 453,1014, 631,0:00:00.549423
1032, 542,1050, 455,1014, 629,0:00:00.551462
1032, 542,1050, 459,1014, 625,0:00:00.553458
1032, 542,1050, 462,1014, 622,0:00:00.555427
1032, 542,1049, 465,1015, 619,0:00:00.557425
1032, 542,1049, 467,1015, 617,0:00:00.559428
1032, 542,1049, 469,1015, 615,0:00:00.561436
1032, 542,1049, 472,1015, 612,0:00:00.563423
1032, 542,1048, 475,1016, 609,0:00:00.565427
1032, 542,1048, 476,1016, 608,0:00:00.567421
1032, 542,1047, 479,1017, 605,0:00:00.569425
1032, 542,1047, 480,1017, 604,0:00:00.571407
1032, 542,1047, 482,1017, 602,0:00:00.573423
1032, 542,1046, 484,1018, 600,0:00:00.575428
1032, 542,1046, 486,1018, 598,0:00:00.577453
1032, 542,1046, 487,1018, 597,0:00:00.579427
1032, 542,1046, 488,1018, 596,0:00:00.581429
1032, 542,1045, 489,1019, 595,0:00:00.583424
1032, 542,1045, 491,1019, 593,0:00:00.585429
1032, 542,1045, 492,1019, 592,0:00:00.587421
1032, 542,1045, 494,1019, 590,0:00:00.589421
1032, 542,1044, 495,1020, 589,0:00:00.591444
1032, 542,1044, 495,1020, 589,0:00:00.593420
1032, 542,1044, 496,1020, 588,0:00:00.595426
1032, 542,1043, 498,1021, 586,0:00:00.597433
1032, 542,1043, 499,1021, 585,0:00:00.599406
1032, 542,1043, 500,1021, 584,0:00:00.601417
1032, 542,1043, 501,1021, 583,0:00:00.603415
1032, 542,1042, 502,1022, 582,0:00:00.605442
1032, 542,1042, 504,1022, 580,0:00:00.607439
1032, 542,1042, 505,1022, 579,0:00:00.609426
1032, 542,1032, 542,1022, 578,0:00:00.611425
1032, 542,1032, 542,1022, 576,0:00:00.613411
1032, 542,1032, 542,1023, 575,0:00:00.615423
1032, 542,1032, 542,1023, 573,0:00:00.617455
1032, 542,1032, 542,1023, 572,0:00:00.619426
1032, 542,1032, 542,1024, 570,0:00:00.621423
1032, 542,1032, 542,1024, 569,0:00:00.623423
1032, 542,1032, 542,1024, 567,0:00:00.625423
1032, 542,1032, 542,1025, 566,0:00:00.627408
1032, 542,1032, 542,1025, 563,0:00:00.629502
